Index,PV_cum_capacity MW last year,total_population,agri_land_area,tertiary,electricity net consumption (billion kWh),PV_cum_capacity MW last year^2,PV_cum_capacity MW last year total_population,PV_cum_capacity MW last year agri_land_area,PV_cum_capacity MW last year tertiary,PV_cum_capacity MW last year electricity net consumption (billion kWh),total_population^2,total_population agri_land_area,total_population tertiary,total_population electricity net consumption (billion kWh),agri_land_area^2,agri_land_area tertiary,agri_land_area electricity net consumption (billion kWh),tertiary^2,tertiary electricity net consumption (billion kWh),electricity net consumption (billion kWh)^2,PV_added_capacity_MW,H2_1,H2_2,H2_3,H2_4,H2_5,H1_1,H1_2,H1_3,H1_4,H1_5,capacity_pred,set
192,2,10625700,13669,6502942.262,85.12744,4,21251400,27338,13005884.52,170.25488,1.13E+14,1.45E+11,6.91E+13,904538639.2,186841561,88888717779,1163606.977,4.23E+13,553578827.2,7246.681041,18,-0.208601919,-0.24839085,0.073958282,-0.266105692,0.056954275,-0.093170413,0.632147477,-0.127868398,-0.018092887,-0.356136335,20.61725636,train
1395,0,6163970,198176.46,2260429.5,6.237,0,0,0,0,0,3.80E+13,1.22E+12,1.39E+13,38444680.89,39273909298,4.48E+11,1236026.581,5.11E+12,14098298.79,38.900169,0.001,-0.148759688,-0.229782536,0.036561509,-0.261746335,0.005674742,-0.086450942,0.606123755,-0.12162893,-0.014325039,-0.381233096,0.906922711,train
964,0.164,40901798,272850,1633372.441,5.52426,0.026896,6707894.872,44747.4,267873.0803,0.90597864,1.67E+15,1.12E+13,6.68E+13,225952166.6,74447122500,4.46E+11,1507294.341,2.67E+12,9023174.041,30.51744855,0.021,-0.171515723,-0.238720058,0.003313737,-0.273756431,-0.013911059,-0.103864146,0.604258002,-0.111673689,-0.012179663,-0.377250031,9.132238426,train
566,0.04,15474099,75069,6161270.851,19.02034,0.0016,618963.96,3002.76,246450.834,0.7608136,2.39E+14,1.16E+12,9.53E+13,294322624.2,5635354761,4.63E+11,1427837.903,3.80E+13,117189466.4,361.7733337,0.04,-0.172653632,-0.242826326,0.055620719,-0.267398606,0.02905694,-0.087427552,0.619416332,-0.126844269,-0.016442402,-0.370193092,2.243419618,train
311,2.3,15141098,117700,535047.0431,0.76250688,5.29,34824525.4,270710,1230608.199,1.753765824,2.29E+14,1.78E+12,8.10E+12,11545191.4,13853290000,62975036973,89747.05978,2.86E+11,407977.0515,0.581416742,0.7,-0.153636629,-0.225214917,0.049037216,-0.260794201,0.025583743,-0.083540439,0.609553032,-0.125709678,-0.015286454,-0.380505405,5.631888914,train
863,0,26313838,86900,4212748.155,29.68088,0,0,0,0,0,6.92E+14,2.29E+12,1.11E+14,781017868,7551610000,3.66E+11,2579268.472,1.77E+13,125038072.5,880.9546376,0,-0.183702373,-0.241416465,0.04877016,-0.268609661,0.030947565,-0.092948495,0.619475192,-0.123988038,-0.015908449,-0.36845215,3.317391228,train
1091,0.087,343448,80,38407.65095,0.2464779,0.007569,29879.976,6.96,3341.465633,0.021443577,1.18E+11,27475840,13191030903,84652.3418,6400,3072612.076,19.718232,1475147651,9466.63715,0.060751355,0.002,-0.147447734,-0.217262148,0.081230465,-0.253281386,0.055135241,-0.07130136,0.614888307,-0.135088689,-0.0175667,-0.380685551,5.906819287,train
1748,1753,64128273,172502,36577972.46,321.95672,3073009,1.12E+11,302396006,64121185722,564390.1302,4.11E+15,1.11E+13,2.35E+15,20646528434,29756940004,6.31E+12,55538178.11,1.34E+15,11776524037,103656.1296,1184,-0.281543931,-0.43693306,0.097237306,-0.427295588,0.101838377,-0.094817254,0.700863829,-0.182463019,-0.030189909,-0.313634269,906.599867,train
703,0,3728874,24350,1202283.349,8.46768,0,0,0,0,0,1.39E+13,90798081900,4.48E+12,31574911.79,592922500,29275599548,206188.008,1.45E+12,10180550.67,71.70160458,0,-0.154712042,-0.222950497,0.074238064,-0.256340376,0.048725827,-0.075871479,0.615848692,-0.132574407,-0.017205435,-0.377952682,3.423490088,train
556,0,759639,17010,9574.186123,0.17484,0,0,0,0,0,5.77E+11,12921459390,7272925172,132815.2828,289340100,162856906,2974.0284,91665039.92,1673.950702,0.030569026,0,-0.146741104,-0.217591946,0.07744518,-0.25367444,0.051203777,-0.072301475,0.613817896,-0.134020356,-0.017266593,-0.381161558,5.279625969,train
11,0.2,2992547,11200,797128.942,2.99142,0.04,598509.4,2240,159425.7884,0.598284,8.96E+12,33516526400,2.39E+12,8951964.947,125440000,8927844150,33503.904,6.35E+11,2384547.46,8.948593616,0,-0.151349315,-0.220743909,0.077352389,-0.25529337,0.051468747,-0.073776748,0.615494943,-0.133807117,-0.017384517,-0.379175055,5.130931975,train
1629,13.023,20778000,27400,3998859.038,10.53444,169.598529,270591894,356830.2,52077141.25,137.1900121,4.32E+14,5.69E+11,8.31E+13,218884594.3,750760000,1.10E+11,288643.656,1.60E+13,42125740.6,110.9744261,6.617,-0.171352935,-0.236936797,0.064429756,-0.265995636,0.042246329,-0.083924561,0.620210656,-0.130079483,-0.017034026,-0.371674901,10.75572486,train
361,0.693,13679953,53550,1000614.663,1.29056,0.480249,9480207.429,37110.15,693425.9615,0.89435808,1.87E+14,7.33E+11,1.37E+13,17654800.14,2867602500,53582915204,69109.488,1.00E+12,1291353.259,1.665545114,0.863,-0.156579012,-0.224992515,0.062861039,-0.259579878,0.039805418,-0.079954017,0.613813676,-0.129680137,-0.016412436,-0.3784509,5.771346533,train
1139,0,1196287,1020,204627.8749,1.628656,0,0,0,0,0,1.43E+12,1220212740,2.45E+11,1948340,1040400,208720432.4,1661.22912,41872567186,333268.4162,2.652520366,0,-0.149038966,-0.21815688,0.080590757,-0.253776434,0.054797986,-0.072009465,0.615252976,-0.13480357,-0.017550129,-0.380098056,5.673272105,train
835,39.362,1234281163,1795730,220120214.9,727.51078,1549.367044,48583775138,70683524.26,8664371899,28636.27932,1.52E+18,2.22E+15,2.72E+17,8.98E+11,3.22E+12,3.95E+14,1306412933,4.85E+16,1.60E+11,529271.935,26,-0.547843642,-0.930765008,-0.977772097,-0.941896678,-0.095939953,-0.379112612,0.655144156,-0.106385343,0.025670394,-0.391298613,-34.40516298,train
1396,0.001,6248017,201597.9,2163701.463,6.77794,0.000001,6248.017,201.5979,2163.701463,0.00677794,3.90E+13,1.26E+12,1.35E+13,42348684.34,40641713284,4.36E+11,1366418.47,4.68E+12,14665438.69,45.94047064,0,-0.148883509,-0.22964519,0.03589866,-0.261720073,0.005154858,-0.086715732,0.605926364,-0.121378308,-0.014265197,-0.38127994,0.929547415,train
603,23.576,6356137,14701.2,1774512.1,6.119822,555.827776,149852285.9,346595.4912,41835897.27,144.2809235,4.04E+13,93442841264,1.13E+13,38898427.05,216125281.4,26087457285,89968.72719,3.15E+12,10859698.19,37.45222131,1.211,-0.155246295,-0.22604967,0.075952904,-0.259131359,0.050284203,-0.075268408,0.617348236,-0.134008538,-0.01751999,-0.377364187,9.363507151,train
44,0.419,19433604,497366.95,473970.0588,2.06798,0.175561,8142680.076,208396.7521,198593.4546,0.86648362,3.78E+14,9.67E+12,9.21E+12,40188304.4,2.47E+11,2.36E+11,1028544.905,2.25E+11,980160.6022,4.27654128,0.197,-0.149592305,-0.234347439,-0.026688059,-0.269866952,-0.063372109,-0.108594832,0.589427129,-0.100459072,-0.009288586,-0.384618179,31.59816913,train
946,0.221,9266573,10563,3394438.404,16.24226,0.048841,2047912.633,2334.423,750170.8873,3.58953946,8.59E+13,97882810599,3.15E+13,150510088,111576969,35855452861,171566.9924,1.15E+13,55133351.11,263.8110099,5.321,-0.166733925,-0.231575755,0.073739078,-0.260676729,0.048990262,-0.079788214,0.620227934,-0.131966806,-0.017503704,-0.372675742,5.762266848,train
1003,0.363,2059011,22230,209748.766,0.7568667,0.131769,747420.993,8069.49,76138.80206,0.274742612,4.24E+12,45771814530,4.32E+11,1558396.861,494172900,4662715068,16825.14674,43994544839,158751.8564,0.572847202,0,-0.148015949,-0.218723334,0.075654415,-0.254444445,0.049624963,-0.073270471,0.613881382,-0.133472933,-0.017167257,-0.380741142,5.144814148,train
849,1.386,229318262,515000,39626608.4,111.956,1.920996,317835111.1,713790,54922479.24,155.171016,5.26E+16,1.18E+14,9.09E+15,25673555340,2.65E+11,2.04E+13,57657340,1.57E+15,4436436570,12534.14594,0.83,-0.364689683,-0.413360794,-0.195598298,-0.402691448,-0.115235991,-0.214486786,0.638336939,-0.07019344,-0.004265105,-0.317301715,70.62312703,train
1547,17.241,7020858,34190,4667939.612,30.40482,297.252081,121046612.8,589469.79,80479946.85,524.2095016,4.93E+13,2.40E+11,3.28E+13,213467923.7,1168956100,1.60E+11,1039540.796,2.18E+13,141927863.7,924.4530792,1.147,-0.171865033,-0.237324788,0.070816617,-0.263344625,0.045226526,-0.082339994,0.621869492,-0.130952032,-0.017470569,-0.370127559,6.112437294,train
1710,0.822,7323162,38200,846740.6063,0.77334,0.675684,6019639.164,31400.4,696020.7784,0.63568548,5.36E+13,2.80E+11,6.20E+12,5663294.101,1459240000,32345491161,29541.588,7.17E+11,654818.3805,0.598054756,0.882,-0.152010994,-0.22240298,0.069388231,-0.257165973,0.044225851,-0.076492255,0.613957663,-0.131655075,-0.016815577,-0.379510495,5.304853056,train
1441,2,10503330,38238.9,5822180.56,46.31462,4,21006660,76477.8,11644361.12,92.62924,1.10E+14,4.02E+11,6.12E+13,486457737.7,1462213473,2.23E+11,1771020.123,3.39E+13,269652080.2,2145.044026,0,-0.185220563,-0.242724032,0.067415165,-0.265190147,0.044438547,-0.087758336,0.624769627,-0.128495273,-0.017369089,-0.365138179,5.980761888,train
1751,9601.219,65611593,173499.818,38333980.68,309.42412,92183406.29,6.30E+11,1665809749,3.68E+11,2970848.74,4.30E+15,1.14E+13,2.52E+15,20301809426,30102186846,6.65E+12,53685028.5,1.47E+15,11861458238,95743.28604,2312.781,0.123600093,-0.645114165,0.410604587,-0.74841655,0.466324493,0.187731441,0.768165668,-0.455892039,-0.0739428,-0.442166911,1693.620496,train
1322,15,2070226,12620,851759.9071,6.88698,225,31053390,189300,12776398.61,103.3047,4.29E+12,26126252120,1.76E+12,14257605.06,159264400,10749210028,86913.6876,7.25E+11,5866053.445,47.43049352,2,-0.151844666,-0.221769647,0.078491154,-0.256101621,0.052640102,-0.073492582,0.616202872,-0.134404093,-0.017533263,-0.378825621,6.798692847,train
716,0,21814648,143582.3,1280255.913,5.18446,0,0,0,0,0,4.76E+14,3.13E+12,2.79E+13,113097170,20615876873,1.84E+11,744396.6911,1.64E+12,6637435.571,26.87862549,0,-0.161046735,-0.230064634,0.039888063,-0.264280285,0.018383276,-0.088791549,0.609803537,-0.122681393,-0.014745383,-0.378290269,4.126819533,train
1793,3.227,3412013,142936,2036842.801,10.7786,10.413529,11010565.95,461254.472,6572891.719,34.7825422,1.16E+13,4.88E+11,6.95E+12,36776723.32,20430700096,2.91E+11,1540649.97,4.15E+12,21954313.81,116.178218,2.741,-0.15076747,-0.227880026,0.049627781,-0.259799938,0.020359312,-0.082745037,0.60962065,-0.125430729,-0.015331355,-0.379979225,-0.80524928,train
1620,4690,46480882,265780,39716181.7,234.25266,21996100,2.18E+11,1246508200,1.86E+11,1098644.975,2.16E+15,1.24E+13,1.85E+15,10888270248,70639008400,1.06E+13,62259671.97,1.58E+15,9303621208,54874.30872,7,-0.04190483,-0.527622535,0.219907012,-0.570617251,0.201574651,0.042410855,0.719345285,-0.308284006,-0.048009446,-0.38856877,1186.472638,train
405,0,53835,27,15666.08686,0.529,0,0,0,0,0,2898207225,1453545,843383786.1,28478.715,729,422984.3452,14.283,245426277.5,8287.359949,0.279841,0,-0.147357095,-0.217138077,0.081401867,-0.253164526,0.055274545,-0.071222935,0.614880894,-0.135120542,-0.017574205,-0.380710611,5.784228184,train
464,1.255,45222699,425030,17823766.45,48.10898,1.575025,56754487.25,533412.65,22368826.89,60.3767699,2.05E+15,1.92E+13,8.06E+14,2175617922,1.81E+11,7.58E+12,20447759.77,3.18E+14,857483223.7,2314.473957,0.019,-0.208172185,-0.293891108,-0.037952263,-0.299722978,-0.069408673,-0.128645026,0.614251812,-0.098763341,-0.010729422,-0.357278442,-16.0873356,train
1650,11,9449213,30660,6881427.288,129.40155,121,103941343,337260,75695700.17,1423.41705,8.93E+13,2.90E+11,6.50E+13,1222742808,940035600,2.11E+11,3967451.523,4.74E+13,890467357.3,16744.76114,1,-0.230417207,-0.254180767,0.073079969,-0.267619915,0.062324323,-0.100429898,0.637273282,-0.125196964,-0.018214107,-0.348260968,35.68169719,train
1475,0,2035862,650.3,225409.2141,26.9722,0,0,0,0,0,4.14E+12,1323921059,4.59E+11,54911677.04,422890.09,146583611.9,17540.02166,50809313801,6079782.405,727.4995728,0.667,-0.163677564,-0.221185728,0.0813073,-0.254367519,0.059890941,-0.076512861,0.618941261,-0.133309843,-0.017708392,-0.374976262,2.213144907,train
833,25.099,1200669762,1797570,180667297.4,629.04,629.959801,30135610356,45117209.43,4534568497,15788.27496,1.44E+18,2.16E+15,2.17E+17,7.55E+11,3.23E+12,3.25E+14,1130743433,3.26E+16,1.14E+11,395691.3216,2.624,-0.629765327,-0.890841412,-0.967278007,-0.928799833,-0.10606941,-0.408932004,0.658755045,-0.080146529,0.026523336,-0.364823535,-27.03337582,train
503,0,11250369,65280,6056351.51,12.337404,0,0,0,0,0,1.27E+14,7.34E+11,6.81E+13,138800347.5,4261478400,3.95E+11,805385.7331,3.67E+13,74719655.34,152.2115375,0,-0.166243086,-0.240464039,0.059675814,-0.26570326,0.030559544,-0.084148753,0.618641117,-0.128448724,-0.016665709,-0.372071198,2.24437097,train
550,607,5683483,26338.99,4667815.813,32.53288,368449,3449874181,15987766.93,2833364198,19747.45816,3.23E+13,1.50E+11,2.65E+13,184900070.4,693742394.2,1.23E+11,856883.201,2.18E+13,151857491.7,1058.388281,175.108,-0.136188389,-0.263567593,0.106242299,-0.299360764,0.075719157,-0.055428743,0.633704519,-0.160855099,-0.022386225,-0.379008014,122.819936,train
1838,0.177,13115149,162000,898930.6481,7.71048,0.031329,2321381.373,28674,159110.7247,1.36475496,1.72E+14,2.12E+12,1.18E+13,101124094.1,26244000000,1.46E+11,1249097.76,8.08E+11,6931186.784,59.45150183,0.728,-0.154572421,-0.227140128,0.040980546,-0.261467078,0.0161877,-0.086620258,0.607933898,-0.122802405,-0.01465966,-0.380245066,2.478314838,train
1001,0,2028528,22521,223916.216,0.76395,0,0,0,0,0,4.11E+12,45684479088,4.54E+11,1549693.966,507195441,5042817101,17204.91795,50138471788,171060.7932,0.583619603,0.363,-0.14802112,-0.218745176,0.07558194,-0.254436541,0.049520045,-0.073299,0.613866044,-0.133440812,-0.017161113,-0.380734309,5.055579359,train
1106,0,398582,104,121642.7656,1.80784,0,0,0,0,0,1.59E+11,41452528,48484616798,720572.4829,10816,12650847.62,188.01536,14796962423,219910.6574,3.268285466,0,-0.148463171,-0.217687746,0.081223929,-0.253420833,0.055286055,-0.07163337,0.615184211,-0.134982825,-0.017580458,-0.380283815,5.544945865,train
417,0,11952134,492350,250523.9045,0.17484,0,0,0,0,0,1.43E+14,5.88E+12,2.99E+12,2089711.109,2.42E+11,1.23E+11,86082.474,62762226726,43801.59946,0.030569026,0.002,-0.142828419,-0.231591888,-0.021608474,-0.2668953,-0.06163437,-0.104967607,0.588636282,-0.102015217,-0.00954097,-0.386327048,33.14718697,train
15,0.3,2913021,12013,1297729.053,3.39577,0.09,873906.3,3603.9,389318.7159,1.018731,8.49E+12,34994121273,3.78E+12,9891949.321,144312169,15589619114,40793.38501,1.68E+12,4406789.386,11.53125389,0.1,-0.152096846,-0.222248388,0.077027878,-0.255946457,0.050484841,-0.074127219,0.615927383,-0.133721739,-0.017409715,-0.37862287,4.920500487,train
135,0,778708,89,217595.2292,14.452,0,0,0,0,0,6.06E+11,69305012,1.69E+11,11253888.02,7921,19365975.4,1286.228,47347683771,3144686.252,208.860304,0,-0.155845435,-0.219448656,0.081529826,-0.253819227,0.057632883,-0.073925124,0.617090814,-0.134226106,-0.017663474,-0.377650436,3.381674384,train
242,0.275,664873,5630,37929.14314,0.995,0.075625,182840.075,1548.25,10430.51436,0.273625,4.42E+11,3743234990,25218063187,661548.635,31696900,213541075.9,5601.85,1438619899,37739.49742,0.990025,0,-0.147779339,-0.217543253,0.079936504,-0.253499398,0.053975637,-0.071823626,0.614676538,-0.134677231,-0.017471297,-0.380650036,5.579789313,train
1144,0,1233996,940,291209.9744,2.015026,0,0,0,0,0,1.52E+12,1159956240,3.59E+11,2486534.024,883600,273737375.9,1894.12444,84803249190,586795.6699,4.060329781,0,-0.149397873,-0.218461382,0.080568912,-0.253903454,0.054736049,-0.072132705,0.61539185,-0.134775145,-0.017559052,-0.379922902,5.585476939,train
742,2604,10754679,61020,14691167.87,57.80672,6780816,28005184116,158896080,38255801133,150528.6989,1.16E+14,6.56E+11,1.58E+14,621692717.6,3723440400,8.96E+11,3527366.054,2.16E+14,849248227.5,3341.616877,1.53,-0.043045035,-0.377666723,0.196330204,-0.428893872,0.151331004,0.017984011,0.674799093,-0.249029774,-0.03732251,-0.397394544,547.8255939,train
446,253,1331260000,5290386,298775479.5,3290.14,64009,3.37E+11,1338467658,75590196314,832405.42,1.77E+18,7.04E+15,3.98E+17,4.38E+12,2.80E+13,1.58E+15,17406110594,8.93E+16,9.83E+11,10825021.22,161.8,-0.770215747,-0.63833254,-0.999114776,-0.981318319,0.69331568,-0.387896109,0.651610364,-0.192228161,0.027799394,-0.488672689,478.1357951,train
336,5.103,11175379,20330,453458.895,0.35090284,26.040609,57027959.04,103743.99,2314000.741,1.790657193,1.25E+14,2.27E+11,5.07E+12,3921472.229,413308900,9218819335,7133.854737,2.06E+11,159120.0141,0.123132803,0,-0.154969214,-0.222200488,0.071610638,-0.257728455,0.048747236,-0.076599272,0.615153016,-0.13236729,-0.017029688,-0.378756089,7.893614191,train
1689,0,64069093,196890,25624511.27,96.32064028,0,0,0,0,0,4.10E+15,1.26E+13,1.64E+15,6171176060,38765672100,5.05E+12,18964570.86,6.57E+14,2468169332,9277.665744,0,-0.259944533,-0.323196387,-0.006149214,-0.311345806,-0.021006534,-0.132757658,0.640287848,-0.10829994,-0.014568124,-0.334220673,57.81429582,train
1064,0,12973693,52850,66356.55018,1.44522,0,0,0,0,0,1.68E+14,6.86E+11,8.61E+11,18749840.6,2793122500,3506943677,76379.877,4403191752,95899.81345,2.088660848,0.065,-0.15503419,-0.222029403,0.0637591,-0.258098744,0.04170548,-0.079185759,0.612994773,-0.129849968,-0.016376169,-0.379477973,5.970279862,train
1223,0,20493927,385579.3,295508.0931,9.15374,0,0,0,0,0,4.20E+14,7.90E+12,6.06E+12,187596079.3,1.49E+11,1.14E+11,3529492.662,87325033088,2705004.252,83.79095599,0,-0.154505059,-0.232055093,-0.006412166,-0.267659733,-0.035340383,-0.102768012,0.595835562,-0.107354018,-0.010929351,-0.382776996,15.86584689,train
932,34150,126994511,44710,80748746.52,947.17528,1166222500,4.34E+12,1526846500,2.76E+12,32346035.81,1.61E+16,5.68E+12,1.03E+16,1.20E+11,1998984100,3.61E+12,42348206.77,6.52E+15,76483216595,897141.011,7890,-0.342851043,-0.845350769,0.546234328,-0.986903543,0.975489213,0.12193473,0.870417186,-0.533283847,-0.100120697,-0.313092483,7237.49995,train
732,1,10955141,80800,8350276.9,52.99664,1,10955141,80800,8350276.9,52.99664,1.20E+14,8.85E+11,9.15E+13,580585663.7,6528640000,6.75E+11,4282128.512,6.97E+13,442536618.8,2808.643851,0,-0.189723722,-0.251575165,0.057095784,-0.269403401,0.031409471,-0.092529865,0.625074907,-0.125364767,-0.01682313,-0.362622292,3.096338054,train
557,0,771599,17010,12111.17232,0.18786,0,0,0,0,0,5.95E+11,13124898990,9344968451,144952.5881,289340100,206011041.2,3195.4986,146680495,2275.204832,0.03529138,0,-0.146760837,-0.217604189,0.077438685,-0.253681412,0.051200513,-0.072309745,0.613823146,-0.134017532,-0.017266563,-0.381153981,5.277350425,train
636,0,70142090,304980,1156748.287,1.86274,0,0,0,0,0,4.92E+15,2.14E+13,8.11E+13,130656476.7,93012800400,3.53E+11,568098.4452,1.34E+12,2154721.304,3.469800308,0,-0.190012998,-0.245528452,-0.019411494,-0.284003582,-0.023537068,-0.116312875,0.603956114,-0.105538624,-0.010821443,-0.374145852,17.55524204,train
338,0,442955,740,18053.34077,0.15903,0,0,0,0,0,1.96E+11,327786700,7996817561,70443.13365,547600,13359472.17,117.6822,325923113,2871.022783,0.025290541,0,-0.147417793,-0.217229638,0.081040943,-0.253289624,0.054985558,-0.071351758,0.614824397,-0.135035381,-0.017550418,-0.380722547,5.904906826,train
869,0,4159914,43020,2448913.081,24.00382,0,0,0,0,0,1.73E+13,1.79E+11,1.02E+13,99853826.87,1850720400,1.05E+11,1032644.336,6.00E+12,58783268.79,576.1833746,0,-0.164072757,-0.228687932,0.070158607,-0.258626879,0.045317574,-0.080229198,0.617945325,-0.130476439,-0.017063303,-0.37416955,0.071432694,train
32,0,35977451,413740,10753454.71,33.8405,0,0,0,0,0,1.29E+15,1.49E+13,3.87E+14,1217494931,1.71E+11,4.45E+12,14001168.47,1.16E+14,363902284.1,1145.17944,0,-0.188667206,-0.269222132,-0.026120919,-0.287110338,-0.056635665,-0.11933914,0.607093839,-0.10154104,-0.010746983,-0.366903151,-11.18512634,train
370,0,16357605,91600,831795.6863,2.49792,0,0,0,0,0,2.68E+14,1.50E+12,1.36E+13,40859988.68,8390560000,76192484865,228809.472,6.92E+11,2077759.081,6.239604326,0,-0.157223795,-0.226022775,0.05360582,-0.260909206,0.031229964,-0.083153479,0.611713459,-0.126875829,-0.015699496,-0.378931372,4.884431213,train
1327,6,4564855,10400,3609301.974,103.7594,36,27389130,62400,21655811.84,622.5564,2.08E+13,47474492000,1.65E+13,473646615.9,108160000,37536740530,1079097.76,1.30E+13,374499007.2,10766.01309,1,-0.210770059,-0.240209867,0.080090808,-0.260983054,0.067556448,-0.092041655,0.632027505,-0.128352044,-0.018267931,-0.356566292,17.11012908,train
228,0,8454790,33500,687982.315,0.66198,0,0,0,0,0,7.15E+13,2.83E+11,5.82E+12,5596901.884,1122250000,23047407553,22176.33,4.73E+11,455430.5329,0.43821752,0,-0.152929485,-0.222129843,0.069824753,-0.257155214,0.045409102,-0.076623646,0.614196187,-0.131728869,-0.016849275,-0.379316652,5.663811233,train
1328,7,4591910,10400,3638063.245,109.15352,49,32143370,72800,25466442.72,764.07464,2.11E+13,47755864000,1.67E+13,501223140,108160000,37835857748,1135196.608,1.32E+13,397107409.2,11914.49093,0,-0.213690418,-0.240890718,0.080351624,-0.261154139,0.068684384,-0.092891815,0.632793865,-0.128114326,-0.018313171,-0.355507927,19.1899594,train
